word,value
spytko,2
stronie,2
zebra³,2
nieboszczka,2
dryakwie,2
rozmaite,2
¿ywo,2
obejrzy,2
lasy,2
lasu,2
kord,2
¿ywi,2
w³adys³aw,2
laty,2
wasz,2
towarzystwie,2
zdziwieniem?,2
³aciny,2
³owach,2
buty,2
zabili,2
dostawszy,2
bacznie,2
zsunê³a,2
cybek,2
czo³o,2
wami,2
bestyê,2
tatarów,2
desek,2
zaciekawiony,2
œlubów,2
pozw¹,2
dziewczynê,2
wisia³y,2
orzechów,2
cz³eku,2
zawziêtoœci,2
nagle?,2
szyje,2
s¹siadów,2
ostatni¹,2
cz³eka,2
pozna³,2
obróci³,2
dok¹d,2
czemœ,2
ludŸmi,2
m³odemu,2
trzech,2
izbie,2
ojcowej,2
le¿eli,2
ka¿de,2
paszko,2
b¹dŸcie,2
oczom,2
zawadziwszy,2
ju¿ci,2
otwartemi,2
ojce,2
bobrem,2
znakomitych,2
okrutny,2
oporu,2
bywaj,2
tupot,2
da³em,2
zadziorami,2
zwróci³a,2
chodŸ,2
tatary,2
pojadê?,2
³osi,2
pokrêtki,2
godnie,2
wiêksz¹,2
danusin¹,2
ból,2
zbli¿a³,2
myœlisz,2
zimê,2
prêdzej,2
œcianach,2
samiœcie,2
drzazga,2
hi,2
szczerze,2
musia³a,2
przynieœæ,2
stopniowo,2
z³owrogo,2
drugiemu,2
postrzelili?,2
tatarami,2
zbrojnych,2
cwa³,2
m³odzi,2
dziwota,2
zielone,2
sprzeciwia³,2
ziem,2
jedni?,2
panie,2
¿a³oœci,2
rana,2
rano,2
poczê³o,2
nikomu,2
dworzan,2
wzi¹æ,2
juœci,2
milczenia,2
innem,2
edygi,2
niemiec,2
smutno,2
mo¿nego,2
zdarza³o,2
ró¿ne,2
rogów,2
kniaziów,2
zdawa³o,2
wybuchn¹³,2
zdarzyli,2
us³yszawszy,2
¿eremia,2
krewni,2
porz¹dki,2
wspomnia³,2
sosnowych,2
no?,2
strach,2
chadzaj¹,2
ustami,2
wiêksza,2
samem,2
szybko,2
szczêtu,2
zaczerwieni³a,2
ma³oœci,2
krzesiwo,2
dworze,2
stronach,2
pewnej,2
sztuki,2
ksi¹dz,2
szyszka,2
jedzenie,2
niebezpieczeñstwo,2
ka¿dym,2
tr¹ci³,2
nabo¿eñstwo,2
widzia³em?,2
dziwnym,2
stryjkowi,2
dostatek,2
dowiedziawszy,2
da³a,2
okrutn¹,2
tkwi³a,2
¿alem,2
wygód,2
myœl¹c,2
grzymalitów,2
up³ywem,2
odpowiedzi,2
ozwa³o,2
krótkie,2
dadz¹,2
czci¹,2
pozna³a,2
chcecie,2
poradzi,2
roœnie,2
s³ucha³,2
ujrzawszy,2
hojnoœæ,2
rêkoma,2
na³êczami,2
³uk,2
³up,2
zagranicznych,2
broñ,2
bogaty,2
daj¿e,2
ostatniego,2
pochylon¹,2
zarumieniona,2
niemcu,2
próbowa³,2
swojem,2
³opatk¹?,2
rêkawami,2
rumian¹,2
niemal,2
przypominaj¹c,2
tego?,2
wilnem,2
mamy,2
mrok,2
stad,2
œrodku,2
kiwaj¹c,2
grzywien,2
jak¿e?,2
niedziela?,2
drzewami,2
ciekawie,2
miodu?,2
wychodzi³,2
stopnia,2
wasza,2
woda,2
innemi,2
znakiem,2
dom,2
rozeznaæ,2
weszli,2
³by,2
list“,2
wstawa³,2
przeszed³,2
baby,2
zdziwienie,2
tatula,2
œlubowa³?,2
sosnê,2
maæku,2
barci¹,2
cmentarzu,2
rozumiecie?,2
rozpowiada³,2
mi³uj¹,2
miarkujê,2
rêkojeœci,2
da³,2
mi³ujê,2
poda³,2
brak,2
mog³em,2
weso³ym,2
znacznym,2
siedzia³a,2
¿egnaæ,2
mi³oœciwa,2
usta³,2
gospodarne,2
poruszy³,2
s³udzy,2
córki,2
prowadzi³,2
wierzcho³kach,2
g³êbiej,2
pó³,2
gospodarki,2
tu¿,2
wymoœciæ,2
zbli¿y³a,2
rycerstwo,2
orszak,2
roków?,2
kamionkê,2
przyszed³em,2
ra¿ony,2
gwary,2
anna,2
powrotem,2
pocztem,2
mniejszym,2
wyrz¹dziæ,2
warszawie,2
odjezdnem,2
to¿,2
przodowi,2
gwiazdy,2
coæ,2
tur,2
samego,2
przyjedzie?,2
toæ,2
powrocie,2
pytania,2
s¹dzi³,2
dostaniesz,2
rêkê?,2
paniej,2
wiêkszej,2
zrêkowinach,2
kiedyœcie,2
druga,2
powiem?,2
nasta³a,2
gêstwê,2
nasta³o,2
najmniejszej,2
blasku,2
mo¿ebyœcie,2
gdzieniegdzie,2
nabra³,2
toporem,2
chy,2
potrz¹saæ,2
wykopyrtn¹³,2
wytraci³,2
pochyli³a,2
rycerzem,2
e,2
sami,2
same,2
roku,2
piêkne,2
¿ubr,2
odwieŸæ,2
siedemdziesiêciu,2
by³em,2
zmaca³,2
uda³o,2
przezroczysty,1
chróœcian¹,1
odpowiada³a,1
szarych,1
kryty,1
k³adli,1
œlady,1
bitew,1
byœ,1
wieków,1
s³yszeæ,1
cap,1
dzidy,1
koszulinê,1
jutro?,1
utraci,1
stop¹,1
przepad³,1
podarli?,1
kopii,1
bitce,1
ha³asem,1
gêstwinie,1
ostr¹,1
otworzy³y,1
toczy³,1
przynieœli,1
zydlu,1
poczê³agdybym,1
grzybami,1
misia,1
zakrywszy,1
synowcowie,1
niewód,1
jaskó³ki,1
rozsmarowanego,1
s³ysza³aœ,1
rodzonej,1
dzieñ?,1
gdzie¿byœmy,1
szl¹scy,1
spluwa,1
wy³adziæ,1
có¿e,1
przywita³,1
zastaniem,1
zgin¹³,1
widocznym,1
wo³aj¹c?,1
uda³em?,1
³uczywo,1
dzikich,1
zajedziem,1
rozdziela³a,1
mistrzem,1
zapamiêta³,1
ksiêstwa,1
silnie,1
przetow³os¹,1
wesz³y,1
skarze,1
wielkiemu,1
wesz³o,1
przykucn¹³?,1
szczególniej,1
mnie?,1
³apczywie,1
przy³¹czywszy,1
ró¿nic¹,1
wyst¹pi³,1
kulawym,1
poleg³a,1
go?zbyszko,1
wesz³a,1
ciê¿aru,1
wybrawszy,1
dostanie“?,1
dzwonów,1
opat?poczem,1
cebrem,1
wielkiego,1
garnek,1
przyczyn¹?,1
spodziewaj¹cy,1
chybka,1
k¹cie,1
zatopiæ,1
zosta³o,1
powêdrujê?jurand,1
niedaleka,1
by³em?,1
ul¿y³,1
krzeœniaczka,1
kupców,1
pobra³,1
zabior¹?,1
k³odzie,1
niemców?maæko,1
miesi¹czek,1
jest?zbyszko,1
stole,1
biskupic,1
wzniesione,1
pob³yskiwa³y,1
obaw¹,1
dokazaæ,1
dzika,1
liœciach,1
pozna³eœ,1
dziki,1
wsta³?,1
strasznym,1
gadajmy,1
naostatku,1
pomaga,1
dobrzeœcie,1
dêbów,1
zbyszków,1
spodoba,1
pozbieraæ,1
p³aci³,1
takowego,1
mrowia?,1
unika³,1
królowi,1
wodzie,1
niepewnym,1
dobytek,1
jakichœ,1
gospodarowanie,1
rêka,1
krzy¿akom?lecz,1
jurandówny,1
przydro¿nych,1
kica³y,1
ma³oœci?poczem,1
stopy,1
mi³o,1
przestrach,1
œpiewanie?zrównawszy,1
pe³no,1
sto,1
posêpny,1
w³ochaty,1
zsadzi³,1
s³u¿bie,1
pierwszyzna,1
zamê¿n¹?a,1
skapieje,1
roztr¹caj¹c,1
wywalonym,1
œpiewaj¹?,1
kupi³?,1
œcian¹,1
przynios³a,1
zdrowe,1
zadzier¿ysta,1
paskudztwa,1
ka¿e,1
cynowe,1
dyabli,1
przysun¹wszy,1
próbowano,1
raczej,1
pochowanym,1
krotochwil,1
krzew,1
wyle¿ycie,1
natury,1
amen,1
kilkakroæ,1
wyszli,1
dobroci,1
zwracaj¹c,1
niedŸwiedziem,1
wszystkimi,1
mogê?,1
twojemu,1
wskaza³,1
ró¿nie,1
uczynnoœæ?,1
przywi¹zany,1
mi³e,1
mog³aby,1
¿elazn¹,1
mi³a,1
krewnemu,1
roœnie?,1
bagnie,1
rozradowan¹,1
agnieszkê,1
bok,1
pod³ogê,1
bodaj,1
medyolañskiego,1
napaœæ,1
oddamy?,1
podobny?wszêdzie,1
strze¿¿e,1
zasn¹³,1
tuman,1
szukaæ?,1
wa¿niejszej,1
przyjaŸni,1
popalonych,1
s¹siada,1
wypytywa³a,1
popij¹,1
³ami¹c,1
zdrzemn¹³,1
wyraŸne,1
k³ody?,1
¿elazna,1
wyraŸny,1
¿elazne,1
czekaj¹cych,1
krzywdy?do,1
pierwszym,1
gêby,1
kolczugi,1
gor¹ca,1
ocala³,1
ugrzêz³o,1
odprowadzê,1
wskóra³,1
rozjaœni³a,1
rozjaœni³o,1
œpichrzów,1
myœliwcy,1
wszystka,1
przed³u¿a³a,1
swojaki,1
odpust?lecz,1
zaprowadzenie,1
niebogo,1
nadejœæ,1
ch³odów,1
zawziêty,1
odezwa³a?,1
do³u,1
zabraæ,1
napró¿no,1
bij,1
hubka,1
podarowa³a,1
pod³oga,1
upiora,1
olœni³,1
maæko?na,1
spokojnie?,1
popuœciæ,1
orzechy,1
ba³,1
spogl¹da,1
zeswata³,1
zbudowanej,1
caluœkim,1
tchem,1
skoñczyli,1
pomilcza³,1
tobyœcie,1
strapiony,1
ziemnej,1
nadchodzi³,1
spa³eœ,1
prawdzie,1
odwróciæ,1
spe³ni³,1
stawaæ?,1
wytrzeszczonemi,1
przyzostaæ,1
k³opotów,1
urz¹d,1
blizkiej,1
drapie¿nem,1
przebredza?maæko,1
dech,1
winien,1
czekaj?i,1
poczynione,1
podkowê,1
czeladzi¹,1
nazwa³,1
bacznoœci,1
zagrzmia³o,1
gniewliwy,1
ranne,1
widoczn¹,1
koœcio³a?w,1
k³aczek,1
zabrali,1
krzywa”,1
bogdañcu?,1
he³mem,1
wid³ami,1
wdziaæ,1
maæko?tymczasem,1
obejrzym,1
liœcie“,1
przywilejem,1
zorza?lecz,1
popuœci³,1
rozdarowa³,1
s³abego,1
wilka?on,1
twardego,1
nie³adzie,1
c¹bry,1
zabaczy³,1
topielca,1
chcia³o,1
trzasnê³y,1
kochananic,1
wyzdrowieniu,1
ryœ,1
borów,1
niewinnych,1
tulczy?,1
wytrzeszczy³,1
wroc³awskich,1
porani¹,1
s³u¿ba,1
tob¹?poczem,1
mowa,1
doros³e,1
szk³o,1
leg³o,1
pokryt¹,1
powsinoga,1
obces,1
podzia³a³y,1
wawrku,1
przejechaæ,1
s¹?i,1
miejsca,1
powsinogi,1
rozœwieci³o,1
nauk,1
zmarszczon¹,1
janko,1
podejrzliwie,1
poszed³bym,1
pilœniow¹,1
bywa³eœ?,1
siada³?,1
kielicha,1
tchu,1
przeraŸliwego,1
spe³niæ,1
pokryte,1
komnacie,1
warkn¹³,1
uradzaæ“,1
brodu,1
tydzieñ,1
weso³oœci,1
pacho³ka?zawo³ano,1
gromkim,1
wezbranem,1
buchnê³o,1
kachny,1
zbyszko?zych,1
spe³niê,1
ca³emi,1
bó¿nice,1
jeszczeœmy,1
lekach,1
wyganiaæ,1
zostawili,1
upamiêtanie,1
szczêk,1
stalowy,1
danusia?i,1
aleœ,1
biskupstwo,1
rodzin,1
burzyæ,1
przeciwi?,1
szamotaæ,1
przybra³y,1
uwolniæ?,1
podnios³o,1
urody,1
ch³opy?,1
kiju,1
zachodu,1
w³odyczki,1
k³ó³,1
œlubowa³em,1
niemieckimi,1
przybra³a,1
innegobym,1
krzon,1
posadzi³,1
popuszczaæ,1
przynale¿ne,1
dokuczy,1
dmuchn¹³,1
lubianym,1
zapal,1
b³yskawica,1
porywa³a,1
krótkiem,1
chmurn¹,1
pomieœciæ,1
wygarbujê,1
wprowadzili,1
rozbawionemi,1
wys³any,1
bojê,1
kropielnicy,1
brzeszczotów?gdy,1
wysunie,1
przeszkadza³,1
szrankach,1
poszycie,1
czytano,1
rozbity,1
wydobyæ,1
dorzuci³a,1
niezbyt,1
skar¿y³,1
ostrzach,1
podejmiem?to,1
czeka³?jako¿,1
napadnie,1
rogach,1
pu³ap,1
osiadaæ,1
dum¹,1
pozazdroœciæ,1
najpiêkniej,1
podjeœæ,1
nieugaszon¹,1
³agiweki,1
ptaka,1
mog¹,1
³y¿ników,1
wid³ach,1
posy³ali,1
œpiewy,1
chytra,1
wydoby³,1
rozbito,1
dymi?zbyszko,1
narodu?,1
gradów,1
wywali³,1
bojarów,1
narodu,1
wojen,1
zazdroœci,1
ciele?,1
marcinowi,1
dziewka?,1
sarnie,1
w¹sy,1
pó³koza,1
jedyna,1
oœlep³,1
gasn¹æ?,1
che³pliwoœci¹,1
zwyczaje,1
pocieszno,1
m¹¿,1
odpêdziæ,1
ul¿y?lecz,1
wyrwaæ,1
skorznie,1
mieni¹c,1
zaprzeczaæ,1
liœcie,1
parobka,1
chlipiesz?,1
chleb,1
okr¹g³emi,1
ochrzciæ,1
najlepsze,1
turki?,1
osaczników,1
poci¹gn¹³?,1
wawrek,1
brzegu?,1
domowe,1
grzesznemu,1
domowi,1
grady,1
gradu,1
prychnie,1
och³on¹wszy,1
hoc?zdumia³,1
zêbami?,1
zdziwienie?,1
dobrodziejowi,1
goœciach,1
z³otników,1
wysuniête,1
warsz,1
przywyk³y,1
chwili?,1
pos³uszeñstwo,1
zanurzy³a,1
pogna³abym,1
warto,1
zbawienia,1
warty,1
bogu,1
gospodarstwa,1
wstêgê,1
nadchodzi?jako¿,1
poburzy³y,1
dalekie,1
szepnê³a,1
ja“,1
sprawia³o,1
zlecia³o,1
szerok¹,1
b³onami,1
g³azów,1
wzi¹³by,1
zlecia³a,1
podziemnych,1
jagienka?ale,1
nozdrzy,1
pomruk?,1
krzy¿akiem,1
id¹hoc,1
utkwionych,1
nieprzyjacielem,1
kubki,1
toni?wreszcie,1
sucho,1
dwuzêbne,1
przybra³,1
podczas,1
schowa³a,1
odmienny,1
chmurny,1
wrotach,1
trwodze,1
skargi,1
nadszed³,1
sprawiedliwoœci,1
ni¿e,1
¿ó³ciej¹cych,1
w³odyków,1
du¿ej,1
ziemia,1
zdaæ,1
¿onami,1
namawia³a,1
domowej,1
znikli,1
bitwy,1
spyta³a?,1
przedemn¹,1
kwiatuszku,1
garnka,1
ochot¹,1
zagospodarowaæ,1
aha,1
czêstoko³em,1
targowiska?,1
pojaœnia³o?,1
dziwo,1
o³tarzu,1
parobcy,1
skara³,1
bojarzynów,1
niespokojnie?,1
przyjechaæ,1
dolecia³,1
mgnienia,1
s³owach,1
mgnienie,1
nap³aka³,1
opanowawszy,1
szpylmanom“,1
nabo¿ne,1
s³u¿ka,1
poœród,1
lasem,1
mocniej?zbyszko,1
ogniwa,1
jesz,1
skarbu,1
wtóry?,1
wiod³a,1
at³asu,1
cichaj?po,1
dawnom,1
s³u¿bê,1
znika³,1
zwyciêstwo,1
le¿¹ce,1
lenne,1
lenna,1
nadedniem,1
zwyciêstwa,1
przywo³aæ,1
pu³apie,1
¿ó³ciej¹cymi,1
zlaz³szy,1
pust¹?,1
tatar,1
niepró¿no,1
dobiedz,1
œrubkach,1
prowadzê,1
wstawszy,1
wypadli,1
upewniaæ,1
paszport,1
jak¹kolwiek,1
boja³bym,1
wêdrownikom,1
powêdrujê,1
porêcz¹,1
ognisk,1
ciemnego,1
nieprzywyk³y,1
lechach“,1
l¹du,1
ciechanowa?widzia³,1
nasze?,1
poganomby,1
sz³o?chwilami,1
krzyw,1
toporzysku,1
maæ?,1
toporzysko,1
poœci¹gaæ,1
najmilejszy,1
pu³apem,1
pewny,1
zaprê,1
niewiastom,1
sz³a,1
wyroœnie,1
najmilejsze,1
braæ?,1
czyni³a,1
dworzanie,1
ubodzyœmy,1
wiêkszy?tak,1
zacne?,1
lutniê,1
gospodarstwo,1
jedŸ,1
straci³a,1
ogieñ?jako¿,1
œmieciach,1
rai,1
piêknej,1
upaœæ,1
spowiedzi,1
zaprzeda³?opowiadano,1
pewna,1
pewne,1
jakibyœ,1
spra³,1
troskliwoœci¹,1
nowinê,1
lasach,1
wydobyli,1
pragn¹³,1
okropn¹,1
powiadaæ,1
dosz³a,1
³askê,1
zamrzyjcie?stary,1
ciechanowie,1
chrzeœciañskiego,1
przyk³adaæ,1
potyka³,1
tryœnie?tymczasem,1
porzucili,1
si³y?,1
kwartê,1
s¹dz¹c,1
upatrzywszy,1
skrócone,1
zaje¿d¿a,1
zgrzytaæ,1
jakem,1
przeszed³szy,1
boja³am,1
s³oñcu,1
wyborny,1
opór,1
pozwali,1
gniazdo,1
ziemiê?zbyszko,1
tak¹¿,1
niesk³adnie,1
chlewów,1
dobrze?zbyszko,1
zbi³y,1
w³adys³awowi,1
stryja?,1
wysuwaj¹c,1
g³osem?on,1
spokojn¹,1
sposobnoœci,1
ga³¹zki,1
ojców,1
kordami,1
mi³oœci,1
bogiem?,1
sp³osz¹?,1
przeciwnika,1
starczy³oby,1
poszli?,1
wreszcie?,1
zatrzyma³o,1
ostawi?tu,1
zatrzyma³a,1
okolicê,1
sprawne,1
zaprzeczyæ,1
wygin¹³,1
przestanie,1
jaszcze,1
spodziewaliœmy,1
natê¿enia,1
pierwsi,1
poczciwa,1
wszczyna,1
t³uk³y,1
³okietkowi,1
boja³em,1
nic?,1
trafi,1
obronisz,1
czynach,1
wbiwszy,1
têsknili,1
kazimierza,1
nasunê³y,1
szlakiem,1
mów,1
piekle,1
patrona,1
zapomnia³,1
wiêkszego,1
sk³oniwszy,1
postawi,1
pewnikiem?,1
przymierzaj¹c,1
zapomnisz,1
fundamenta,1
postawa,1
opowiadaniach,1
nastêpuj¹ce,1
muszê,1
nasz¹,1
postawy,1
jakobym,1
szczerk,1
aby?,1
wêdrowni,1
cudowali?,1
œmiej¹cy,1
bogdañca?wilk,1
sucharów,1
¿eleŸcem,1
³agodnie,1
rozumiesz?po,1
jurandow¹,1
niebieskie,1
uspokoi,1
boginka,1
zgorszeniu,1
sam?jagienka,1
¿reæ,1
kniazia,1
rzuc¹,1
pragn¹c,1
g³os?zbyszko,1
pacholêcia,1
kaczki,1
narobi³?,1
odezwa³,1
zas³onie,1
pomieszana,1
nogach?i,1
odczu³,1
straci³?tymczasem,1
pyska?i,1
najg³adsza,1
przera¿ony,1
popi³,1
pokajam,1
koœcio³om,1
przyleg³ej,1
o¿eni³,1
moczy?zbyszko,1
wyliczy³,1
stwora,1
ptaków,1
olbrzymi¹,1
przeczy³,1
ko³pak,1
zniemcza³ych,1
ni¿sze,1
maj¹cego,1
mimowoli,1
ci¹gn¹cy,1
zjawia³,1
zabudowaæ?,1
okazuj¹,1
udzia³,1
ogromnie,1
tar³,1
ko³kach,1
jasnym,1
skór,1
palcami,1
zasiadali,1
wiemci,1
jagód,1
spi¿arni,1
bokiem,1
skomorochy,1
wojowali,1
radz¹c,1
ni¿ej,1
czerwieni¹c,1
przechadza³y,1
³agoda,1
leœnych,1
jê³a,1
sypia³?w,1
wydawa³a,1
roztropne,1
barciach,1
³asce,1
po³amane,1
jê³o,1
zupe³ny,1
œmiech,1
najpotrzebniejsze?,1
dotknê³a,1
pochowam,1
równiej,1
¿ó³te,1
gnaty,1
pochowaj,1
obudziæ,1
poczynaj¹,1
zast¹piæ,1
mieczów?,1
narodzenie,1
potê¿ny,1
jace“,1
brzmia³a,1
³upami,1
rêkê?a,1
drzemi¹cych,1
trafiwszy,1
zasobnoœæ,1
dêbiny,1
srebra?,1
potê¿ne,1
klerykówwagantów,1
nadje¿d¿aj¹cych,1
obieca³?,1
przekradali,1
nieczystych,1
piersip³aka³emci,1
domyœli³,1
po³o¿y³,1
za¿y³oœæ,1
rozumiesz?tu,1
mazowieckimi,1
zastali,1
jurandowi,1
oddechem,1
komtur,1
poczêto,1
nikim,1
wieczora,1
przerwaæ,1
niedoczekanie,1
wiadomoœci¹,1
jurandowa,1
g³ucho?,1
odmówi³,1
znanego,1
drudzy?,1
starajcie,1
zamku,1
odjêta,1
po³o¿yæ,1
ujêcia,1
bywaj¹,1
s³uch,1
podnosz¹c,1
sprzedaæ,1
sprzêtu,1
lekko,1
spojrzeæ,1
sprzêty,1
wypiête,1
kapturek,1
godnoœæ,1
otby,1
zmyœla,1
grozi³o,1
pochowa³,1
chwytaj¹c,1
³aski,1
wyci¹gnêli,1
kwarty,1
rozchodzi³y,1
³aska,1
podziêkowaæ,1
jakeœ,1
poœciele,1
miesiêcy,1
lutniami,1
wlaz³a,1
poœpiewywaæja,1
zapali³,1
kwarta,1
ukryje,1
piecht¹bym,1
przyjdzie?poczem,1
powiedzcie,1
rodzi³y,1
ferurej,1
przeprawach,1
bywali,1
olbrzymiego,1
wskazuj¹c,1
wodzowie,1
poczuwszy,1
s³uga,1
miesi¹c,1
cmoka³,1
powiekami,1
zwyk³em,1
huknie,1
uciechy,1
mrowie,1
zapomnia³a?,1
utraci³,1
razem?,1
królewiczem,1
jaka¿,1
utaiæ,1
zaopatrzy³,1
palcach,1
³ys¹,1
pancerz,1
bój¿e,1
ksiê¿ej,1
obraca,1
kêp,1
p¹tlika,1
posêpnie,1
œmia³oœæ,1
ogl¹da³a,1
jurandem,1
morze,1
mroczna,1
go³ym,1
boicie,1
strzeg³,1
morza,1
zagarn¹³,1
przy³apie,1
zowi¹,1
palika?,1
zwitkê,1
uczyni³a,1
pobicia,1
pozarasta³y,1
dopuœci³,1
górkajaka,1
bodŸców,1
Ÿrebiu,1
umiecie,1
zjedli,1
wartkie,1
otoczony,1
obacz,1
ochotnikach,1
panna“,1
myœlicie,1
ch³opy?zbyszko,1
ko¿uszek,1
przychylnoœæ,1
puste,1
zes³ab³,1
cielsko,1
warunki,1
uciêli,1
bratanka,1
rozumiesz,1
turczynek,1
krzach?zbyszko,1
napiête?,1
ostrowiu?nie,1
bartnik,1
bratanku,1
ostali,1
zdumieniem?,1
niebo¿ê?zbyszko,1
kocha³,1
tobieby,1
czwartego,1
próg,1
uszach,1
pozostawszy,1
przepowiada³a,1
dokonali?jagienka,1
ostawaj,1
rozczulenia,1
rdestem,1
mileœmy,1
spalili,1
zbyrczy?,1
pokazaæ,1
uczynicie,1
mostem,1
Ÿrebakom,1
odmówiæ,1
pomœci³a,1
zaostrzonego,1
p³ywaæ,1
zbilutowi,1
kundli,1
przyœwiadczyæ,1
³okciem?,1
wzd³u¿,1
chwyæcie,1
zaje¿d¿a³,1
wielka,1
okaza³oœæ,1
sk¹pi³,1
odmówiê,1
ogromnych,1
zadarty,1
ko³atek,1
dychaæ?opat,1
wylezie,1
chcesz,1
usiedzieæ,1
³anów,1
pomroce,1
runê³o,1
dobywaæ,1
rozchyli³y,1
¿yczliwoœæ,1
opat?,1
zranagdzieœ,1
rozumieli,1
szpielmany“,1
wzrokiem,1
niedŸwiedziu?a,1
dworskim,1
psu,1
ognia?wraz,1
zwali³,1
psi,1
przeciwiaæ,1
ksiê¿no,1
pagórkach,1
usun¹æ,1
kupi³,1
wtr¹ci³,1
fukaniem,1
piêœciami,1
oka?,1
dojedziem?,1
zyskiempogrzebli,1
odwiedzin,1
liznêli,1
posypie,1
czegobyœcie,1
ksiê¿nê,1
jagience?dziewczyna,1
wchodziæ,1
rozwi¹zaæ?us³yszawszy,1
przys³ug,1
podró¿uj¹cy,1
innejbym,1
pot,1
moczydo³owskich,1
wywdziêczy?zych,1
bratanek,1
utrzymasz?,1
krewniak,1
u¿ywano,1
ksiê¿na?dworzanin,1
lata³abyœ,1
piæ,1
okupów,1
bykowi,1
upad³o,1
dop³acie,1
zjednasz?,1
œmieræ?,1
upad³y,1
znajomych,1
biskupic?,1
jako¿,1
przygarn¹³,1
ostrza,1
³oñskiego,1
zjawiskiem,1
zapad³o,1
strzeli³y,1
niedŸwiedzi?nie,1
cz³owiek?,1
mo¿eby,1
daj¹c,1
przenocuje,1
jechali?,1
miarê,1
³aweczk¹,1
nakrzesam,1
ostrzy,1
krzesaæ,1
podziwu,1
wzbroniæ,1
wydziwowaæ,1
szybkiej,1
kolano,1
jego?tymczasem,1
niejedna,1
upatrywa³,1
pozywam,1
cesarzowi,1
komnata,1
kolana,1
zabraknie?,1
ko³atki,1
skargami,1
ciê¿arem,1
napijecie,1
krêcili,1
¿adnego?,1
nast¹pi³,1
starszy,1
miary,1
w¹sami,1
z³o¿y³a,1
dzwoni¹?zbyszko,1
zabrak³o,1
przemówiæ?lecz,1
z³y,1
œlubuj¹,1
przypuszcza³,1
dwoma,1
zgad³a,1
bogdañskich,1
zabieraæ,1
ponieœliœmy,1
jaœka,1
œlubujê,1
czasów,1
odbiedz,1
ci¹gle,1
frybra,1
schwa³,1
witolda,1
przys³oni³,1
wróciæ,1
spodoba³o,1
wieszano,1
azyi,1
sprê¿yœcie,1
narodowi,1
jednali,1
pójœæ,1
pierwszego?,1
wraca,1
odpowiedzieli,1
przywlec?tu,1
dbam,1
œmiej¹c¹,1
niechybnego,1
jednako,1
mniejszy,1
policzkach,1
ka¿ecie,1
wygl¹da,1
s³onina,1
zdo³a³,1
miano,1
twoja?i,1
œwieci³a,1
³aduj¹,1
pojedyñczej,1
zrobi³,1
ch³opakiem,1
œwieci³y,1
szczepiecki,1
niemcom?nigdy,1
workiem,1
dworu,1
danuœce,1
jagnêbogdaj,1
osadników,1
mieszkaj¹c,1
rozkazu,1
paœæ?,1
wœciek³oœæ,1
przyjedzie,1
ucich³o,1
ucich³y,1
zabiera³,1
szl¹ska?zbyszko,1
pierzynê,1
zapad³¹,1
przyje¿d¿aj,1
pogody,1
strasznie,1
brzuch,1
ostaniecie,1
nowe,1
garœci,1
skierowa³,1
ukrywszy,1
przyjació³,1
s³oñca?wkrótce,1
dar³,1
czernia³a,1
jagna?poczem,1
œmieræ?a¿,1
popuszczê?,1
ciep³a,1
komorami,1
nowy,1
wiatrem,1
marzy³,1
przeszy³,1
sperki,1
poszczêœci³,1
odson¹³,1
zapiska,1
ucha,1
byliœcie,1
powszechnie,1
farurej,1
sukni?,1
wino,1
p³owieckich,1
prawicie?,1
œpiewaæ?jagienka,1
wianuszki,1
¿ytko,1
prostaka,1
ogromnym,1
wy³uskanych,1
nieca³kiem,1
¿yciu,1
odlotu?,1
zapowiadam,1
obra³,1
usch³a,1
koñ?i,1
schyli³a,1
mi³owaæ,1
poczyna³a,1
naprawdê,1
usadzi³,1
opad³e,1
jagodziska,1
bez¿ennym,1
wieœ,1
gródek,1
rozumiej¹c,1
rozche³stan¹,1
kasza,1
mnichami,1
wagatom,1
najmniej,1
spychowem,1
wyprawy,1
harmidrem,1
zych?uœmiechn¹³,1
nademn¹,1
okr¹g³¹,1
zara,1
daru,1
godny?,1
kwit,1
pieleszy,1
czekam,1
s³awy,1
wyrwê,1
nieprawda,1
dziecka,1
przeciê,1
jesiennych?obaj,1
siedzieæ?maæko,1
poda³eœ?,1
g³owê?,1
biegn¹ce,1
owe,1
przywiozê,1
niepokojem?,1
owa,1
wszystkiem?mówi³a,1
ramienia,1
lepszy,1
zadziory,1
sp³ywa³y,1
wywinê,1
kulawcem,1
dziewczyny?,1
da³a?,1
krzeœcijañski,1
œmignê³a,1
krzeœcijañsku,1
s¹?,1
hoduje?zbyszko,1
w³osem,1
widzisz,1
pójdziem,1
¿ubrów,1
zmarszczy³,1
jab³uszko?,1
buczku,1
znajdziesz,1
pochwalony“,1
stropi³a,1
³amanych,1
Ÿrebiach,1
¿ê,1
wyczerpi¹,1
ka¿demu,1
wyzywaj¹co,1
on¹,1
obrabianych,1
pochwalony?,1
spêdziæ,1
koñsk¹?po,1
mazowszu?,1
ochryp³ym,1
pyta?,1
jest?lecz,1
skrzyni?,1
uderzy³a,1
opowiadanie,1
zawód,1
cichajcieno?tu,1
poœcielach,1
ujrzy,1
wita³,1
u³o¿onej,1
morowy,1
wyje?,1
cudnych,1
uderzy³y,1
obronê,1
rozleg³¹,1
³zami,1
noc¹,1
deszczów,1
hej?,1
kazali?,1
racicami,1
litewsk¹,1
hej“,1
